TransactionID,ts,TransactionAmt,ProductCD,channel,addr1,addr2,risk_score,P_emaildomain,R_emaildomain,customer_id,card_id
3001102,2016-07-02 17:33:10,18.46,C,online,,,0.29,hotmail.com,hotmail.com,C11923,C11923-K2
3001283,2016-07-02 18:42:07,10.12,C,online,,,0.06,anonymous.com,anonymous.com,C11923,C11923-K2
3001307,2016-07-02 18:50:53,17.16,C,online,,,0.11,hotmail.com,hotmail.com,C11923,C11923-K2
3001386,2016-07-02 19:21:11,33.11,C,online,,,0.28,hotmail.com,hotmail.com,C11923,C11923-K2
3001433,2016-07-02 19:35:55,80.47,C,online,,,0.05,hotmail.com,hotmail.com,C11923,C11923-K2
3001502,2016-07-02 20:07:48,31.41,C,online,,,0.01,anonymous.com,anonymous.com,C11923,C11923-K2
3001522,2016-07-02 20:17:14,29.32,C,online,,,0.1,hotmail.com,hotmail.com,C11923,C11923-K2
3001528,2016-07-02 20:20:38,14.54,C,online,,,0.35,yahoo.com,yahoo.com,C11923,C11923-K2
3001546,2016-07-02 20:31:32,32.24,C,online,,,0.21,hotmail.com,hotmail.com,C11923,C11923-K2
3001651,2016-07-02 21:08:48,48.87,C,online,,,0.35,live.com,live.com,C11923,C11923-K2
3000607,2016-07-02 13:34:01,442.92,W,in_person,204.0,87.0,0.91,gmail.com,,C05876,C05876-K2
3000760,2016-07-02 15:01:52,37.97,W,in_person,184.0,87.0,0.13,gmail.com,,C05876,C05876-K2
3001211,2016-07-02 18:16:26,107.02,W,in_person,272.0,87.0,0.24,gmail.com,,C05876,C05876-K2
3001567,2016-07-02 20:37:52,257.88,W,in_person,204.0,87.0,0.01,gmail.com,,C05876,C05876-K2
3002455,2016-07-03 01:44:24,33.21,W,in_person,325.0,87.0,0.11,gmail.com,,C05876,C05876-K2
3002561,2016-07-03 02:17:07,53.04,W,in_person,272.0,87.0,0.34,gmail.com,,C05876,C05876-K2
3002601,2016-07-03 02:30:00,6.04,S,online,203.0,87.0,0.8,,gmail.com,C05876,C05876-K2
3002670,2016-07-03 02:59:54,5.99,S,online,203.0,87.0,0.11,,gmail.com,C05876,C05876-K2
3002741,2016-07-03 03:35:35,20.08,H,online,181.0,87.0,0.15,gmail.com,anonymous.com,C05876,C05876-K2
3004184,2016-07-03 17:54:34,39.56,W,in_person,272.0,87.0,0.1,aol.com,,C05876,C05876-K2
3004563,2016-07-03 19:26:33,30.0,W,in_person,472.0,87.0,0.03,gmail.com,,C05876,C05876-K2
3005038,2016-07-03 21:08:08,78.53,W,in_person,325.0,87.0,0.13,ymail.com,,C05876,C05876-K2
3005208,2016-07-03 21:46:25,130.97,W,in_person,436.0,87.0,0.19,yahoo.com,,C05876,C05876-K2
3005260,2016-07-03 21:59:55,74.95,R,online,299.0,87.0,0.1,gmail.com,gmail.com,C05876,C05876-K2
3008710,2016-07-04 21:42:57,52.87,W,in_person,181.0,87.0,0.16,gmail.com,,C05876,C05876-K2
3008961,2016-07-04 22:38:52,29.91,W,in_person,472.0,87.0,0.01,gmail.com,,C05876,C05876-K2
3009427,2016-07-05 00:46:43,34.01,W,in_person,264.0,87.0,0.1,,,C05876,C05876-K2
3009623,2016-07-05 01:43:06,49.97,W,in_person,494.0,87.0,0.48,yahoo.com,,C05876,C05876-K2
3009697,2016-07-05 02:04:55,50.05,W,in_person,494.0,87.0,0.11,yahoo.com,,C05876,C05876-K2
3009898,2016-07-05 03:24:18,108.04,W,in_person,272.0,87.0,0.49,hotmail.com,,C05876,C05876-K2
3009981,2016-07-05 04:08:00,97.94,W,in_person,204.0,87.0,0.06,icloud.com,,C05876,C05876-K2
3011445,2016-07-05 19:08:26,29.02,W,in_person,325.0,87.0,0.01,gmail.com,,C05876,C05876-K2
3011673,2016-07-05 20:07:48,54.48,W,in_person,251.0,87.0,0.15,gmail.com,,C05876,C05876-K2
3012674,2016-07-06 00:13:33,48.46,W,in_person,264.0,87.0,0.43,gmail.com,,C05876,C05876-K2
3013006,2016-07-06 01:35:58,49.06,W,in_person,264.0,87.0,0.19,,,C05876,C05876-K2
3014164,2016-07-06 15:40:34,19.93,W,in_person,472.0,87.0,0.08,gmail.com,,C05876,C05876-K2
3014174,2016-07-06 15:42:45,140.01,W,in_person,264.0,87.0,0.1,,,C05876,C05876-K2
3015762,2016-07-06 21:16:48,40.42,W,in_person,308.0,87.0,0.11,gmail.com,,C05876,C05876-K2
3015971,2016-07-06 22:08:49,49.91,W,in_person,472.0,87.0,0.06,gmail.com,,C05876,C05876-K2
3017897,2016-07-07 15:15:32,30.06,S,online,123.0,87.0,0.05,,gmail.com,C05876,C05876-K2
3018463,2016-07-07 17:44:45,33.0,W,in_person,204.0,87.0,0.15,yahoo.com,,C05876,C05876-K2
3019880,2016-07-07 22:54:51,54.99,W,in_person,472.0,87.0,0.09,gmail.com,,C05876,C05876-K2
3021294,2016-07-08 13:31:33,107.94,W,in_person,325.0,87.0,0.06,gmail.com,,C05876,C05876-K2
3022491,2016-07-08 18:50:19,40.06,W,in_person,123.0,87.0,0.15,yahoo.com,,C05876,C05876-K2
3022704,2016-07-08 19:36:53,24.99,S,online,330.0,87.0,0.09,,yahoo.com,C05876,C05876-K2
3022777,2016-07-08 19:49:52,24.94,S,online,330.0,87.0,0.5,,yahoo.com,C05876,C05876-K2
3024361,2016-07-09 01:56:54,117.07,W,in_person,472.0,87.0,0.02,gmail.com,,C05876,C05876-K2
3024495,2016-07-09 02:40:47,97.03,W,in_person,184.0,87.0,0.01,gmail.com,,C05876,C05876-K2
3024541,2016-07-09 02:54:34,48.99,W,in_person,299.0,87.0,0.18,gmail.com,,C05876,C05876-K2
3024569,2016-07-09 03:04:20,57.93,W,in_person,181.0,87.0,0.01,,,C05876,C05876-K2
3024812,2016-07-09 05:07:41,59.03,W,in_person,264.0,87.0,0.27,aol.com,,C05876,C05876-K2
3025508,2016-07-09 15:48:59,59.02,W,in_person,472.0,87.0,0.05,gmail.com,,C05876,C05876-K2
3025536,2016-07-09 15:58:18,59.02,W,in_person,472.0,87.0,0.25,gmail.com,,C05876,C05876-K2
3025786,2016-07-09 16:59:12,97.05,W,in_person,184.0,87.0,0.09,gmail.com,,C05876,C05876-K2
3026003,2016-07-09 17:46:58,96.92,W,in_person,184.0,87.0,0.08,gmail.com,,C05876,C05876-K2
3000751,2016-07-02 14:58:42,99.92,W,in_person,264.0,87.0,0.22,yahoo.com,,C07671,C07671-K2
3000770,2016-07-02 15:07:35,116.93,W,in_person,264.0,87.0,0.04,yahoo.com,,C07671,C07671-K2
3000798,2016-07-02 15:19:51,100.0,W,in_person,264.0,87.0,0.07,yahoo.com,,C07671,C07671-K2
3000948,2016-07-02 16:27:28,312.0,W,in_person,264.0,87.0,0.02,,,C07671,C07671-K2
3001294,2016-07-02 18:46:01,340.0,W,in_person,264.0,87.0,0.2,gmail.com,,C07671,C07671-K2
3001693,2016-07-02 21:23:56,29.01,W,in_person,264.0,87.0,0.02,yahoo.com,,C07671,C07671-K2
3001793,2016-07-02 22:10:40,87.05,W,in_person,264.0,87.0,0.03,gmail.com,,C07671,C07671-K2
3001935,2016-07-02 23:10:13,57.95,W,in_person,110.0,87.0,0.16,yahoo.com,,C07671,C07671-K2
3002124,2016-07-03 00:15:49,130.98,W,in_person,264.0,87.0,0.05,yahoo.com,,C07671,C07671-K2
3002337,2016-07-03 01:07:44,23.92,W,in_person,264.0,87.0,0.06,gmail.com,,C07671,C07671-K2
3002669,2016-07-03 02:59:04,107.88,W,in_person,264.0,87.0,0.3,gmail,,C07671,C07671-K2
3002866,2016-07-03 04:55:58,58.92,W,in_person,310.0,87.0,0.16,yahoo.com,,C07671,C07671-K2
3002969,2016-07-03 06:48:27,42.88,W,in_person,264.0,87.0,0.1,gmail.com,,C07671,C07671-K2
3003128,2016-07-03 12:19:24,104.03,W,in_person,264.0,87.0,0.07,gmail,,C07671,C07671-K2
3003290,2016-07-03 13:57:58,99.95,W,in_person,264.0,87.0,0.16,anonymous.com,,C07671,C07671-K2
3003602,2016-07-03 15:39:34,53.97,W,in_person,264.0,87.0,0.06,,,C07671,C07671-K2
3003919,2016-07-03 16:58:35,28.98,W,in_person,264.0,87.0,0.2,,,C07671,C07671-K2
3003979,2016-07-03 17:12:25,43.95,W,in_person,264.0,87.0,0.08,gmail.com,,C07671,C07671-K2
3004190,2016-07-03 17:55:21,39.03,W,in_person,264.0,87.0,0.17,,,C07671,C07671-K2
3004347,2016-07-03 18:35:53,250.06,W,in_person,264.0,87.0,0.18,gmail.com,,C07671,C07671-K2
3004421,2016-07-03 18:52:46,57.9,W,in_person,264.0,87.0,0.03,,,C07671,C07671-K2
3004479,2016-07-03 19:07:27,117.0,W,in_person,264.0,87.0,0.07,gmail.com,,C07671,C07671-K2
3004653,2016-07-03 19:45:22,107.98,W,in_person,310.0,87.0,0.05,yahoo.com,,C07671,C07671-K2
3005073,2016-07-03 21:15:05,25.08,W,in_person,264.0,87.0,0.12,gmail.com,,C07671,C07671-K2
3005142,2016-07-03 21:29:21,107.88,W,in_person,264.0,87.0,0.03,gmail.com,,C07671,C07671-K2
3005331,2016-07-03 22:16:29,38.94,W,in_person,264.0,87.0,0.04,gmail.com,,C07671,C07671-K2
3005593,2016-07-03 23:17:51,272.99,W,in_person,264.0,87.0,0.11,me.com,,C07671,C07671-K2
3005776,2016-07-03 23:55:05,192.94,W,in_person,264.0,87.0,0.18,,,C07671,C07671-K2
3005777,2016-07-03 23:55:33,209.94,W,in_person,264.0,87.0,0.2,yahoo.com,,C07671,C07671-K2
3005783,2016-07-03 23:56:40,99.97,W,in_person,264.0,87.0,0.06,yahoo.com,,C07671,C07671-K2
3005964,2016-07-04 00:46:27,108.98,W,in_person,264.0,87.0,0.12,gmail.com,,C07671,C07671-K2
3005986,2016-07-04 00:54:07,50.03,W,in_person,264.0,87.0,0.32,gmail.com,,C07671,C07671-K2
3006154,2016-07-04 01:36:33,23.96,W,in_person,264.0,87.0,0.08,gmail.com,,C07671,C07671-K2
3006179,2016-07-04 01:45:28,108.03,W,in_person,264.0,87.0,0.1,gmail,,C07671,C07671-K2
3006284,2016-07-04 02:14:51,36.31,W,in_person,110.0,87.0,0.13,gmail.com,,C07671,C07671-K2
3006372,2016-07-04 02:46:28,35.93,W,in_person,110.0,87.0,0.27,gmail.com,,C07671,C07671-K2
3006411,2016-07-04 03:09:15,77.05,W,in_person,264.0,87.0,0.25,,,C07671,C07671-K2
3006444,2016-07-04 03:22:46,31.95,W,in_person,264.0,87.0,0.04,gmail.com,,C07671,C07671-K2
3006583,2016-07-04 04:36:47,140.0,W,in_person,264.0,87.0,0.14,hotmail.com,,C07671,C07671-K2
3006634,2016-07-04 05:14:59,445.01,W,in_person,264.0,87.0,0.02,yahoo.com,,C07671,C07671-K2
3006804,2016-07-04 11:46:51,79.93,W,in_person,264.0,87.0,0.13,,,C07671,C07671-K2
3006812,2016-07-04 11:58:38,86.03,W,in_person,264.0,87.0,0.09,,,C07671,C07671-K2
3007762,2016-07-04 17:44:27,87.06,W,in_person,264.0,87.0,0.13,outlook.com,,C07671,C07671-K2
3007767,2016-07-04 17:45:59,57.97,W,in_person,264.0,87.0,0.07,gmail.com,,C07671,C07671-K2
3007780,2016-07-04 17:49:48,57.91,W,in_person,264.0,87.0,0.24,gmail.com,,C07671,C07671-K2
3008103,2016-07-04 19:14:19,80.93,W,in_person,191.0,87.0,0.08,,,C13487,C13487-K1
3033906,2016-07-11 18:33:09,31.03,W,in_person,191.0,87.0,0.22,,,C13487,C13487-K1
3048762,2016-07-15 05:20:06,58.95,W,in_person,191.0,87.0,0.15,anonymous.com,,C13487,C13487-K1
3056677,2016-07-17 01:51:12,50.01,W,in_person,272.0,87.0,0.06,gmail.com,,C13487,C13487-K1
3060144,2016-07-17 21:43:18,58.03,W,in_person,191.0,87.0,0.01,,,C13487,C13487-K1
3064061,2016-07-18 19:28:51,57.88,W,in_person,191.0,87.0,0.01,,,C13487,C13487-K1
3069675,2016-07-19 21:45:30,31.03,W,in_person,272.0,87.0,0.2,gmail.com,,C13487,C13487-K1
3089291,2016-07-23 16:46:47,57.98,W,in_person,272.0,87.0,0.55,gmail.com,,C13487,C13487-K1
3101009,2016-07-25 16:34:09,57.98,W,in_person,191.0,87.0,0.31,,,C13487,C13487-K1
3107704,2016-07-26 19:30:57,35.9,W,in_person,272.0,87.0,0.1,gmail.com,,C13487,C13487-K1
3124990,2016-07-30 16:53:58,58.04,W,in_person,272.0,87.0,0.02,gmail.com,,C13487,C13487-K1
3132954,2016-08-01 21:18:47,57.99,W,in_person,191.0,87.0,0.05,,,C13487,C13487-K1
3138748,2016-08-03 17:10:17,57.99,W,in_person,272.0,87.0,0.08,gmail.com,,C13487,C13487-K1
3138777,2016-08-03 17:18:19,35.93,W,in_person,272.0,87.0,0.23,gmail.com,,C13487,C13487-K1
3145429,2016-08-05 15:43:16,78.01,W,in_person,272.0,87.0,0.15,gmail.com,,C13487,C13487-K1
3156179,2016-08-08 18:54:34,77.87,W,in_person,191.0,87.0,0.07,,,C13487,C13487-K1
3160002,2016-08-09 21:54:30,170.97,W,in_person,191.0,87.0,0.14,outlook.com,,C13487,C13487-K1
3162164,2016-08-10 17:56:11,58.02,W,in_person,272.0,87.0,0.04,gmail.com,,C13487,C13487-K1
3166466,2016-08-11 23:57:44,107.96,W,in_person,272.0,87.0,0.32,gmail.com,,C13487,C13487-K1
3166518,2016-08-12 00:14:36,77.88,W,in_person,272.0,87.0,0.08,gmail.com,,C13487,C13487-K1
3166525,2016-08-12 00:15:51,77.97,W,in_person,272.0,87.0,0.17,gmail.com,,C13487,C13487-K1
3170774,2016-08-13 17:36:30,39.0,W,in_person,191.0,87.0,0.17,gmail.com,,C13487,C13487-K1
3179654,2016-08-16 18:01:41,57.93,W,in_person,191.0,87.0,0.29,,,C13487,C13487-K1
3182101,2016-08-17 15:24:50,88.03,W,in_person,272.0,87.0,0.04,gmail.com,,C13487,C13487-K1
3197482,2016-08-22 19:05:17,54.0,W,in_person,191.0,87.0,0.08,,,C13487,C13487-K1
3197562,2016-08-22 19:29:13,40.02,W,in_person,272.0,87.0,0.04,gmail.com,,C13487,C13487-K1
3202624,2016-08-24 16:25:07,58.01,W,in_person,272.0,87.0,0.13,gmail.com,,C13487,C13487-K1
3219583,2016-08-30 16:04:08,48.0,W,in_person,272.0,87.0,0.14,gmail.com,,C13487,C13487-K1
3221711,2016-08-31 03:03:06,58.02,W,in_person,191.0,87.0,0.09,,,C13487,C13487-K1
3228563,2016-09-02 15:20:49,57.96,W,in_person,191.0,87.0,0.13,gmail.com,,C13487,C13487-K1
3232776,2016-09-03 17:58:00,57.96,W,in_person,191.0,87.0,0.27,,,C13487,C13487-K1
3237296,2016-09-04 22:28:31,48.04,W,in_person,272.0,87.0,0.12,gmail.com,,C13487,C13487-K1
3244477,2016-09-07 00:13:45,25.95,W,in_person,272.0,87.0,0.23,bellsouth.net,,C13487,C13487-K1
3245742,2016-09-07 15:36:49,47.86,W,in_person,191.0,87.0,0.16,,,C13487,C13487-K1
3258184,2016-09-11 18:53:01,30.87,W,in_person,272.0,87.0,0.09,gmail.com,,C13487,C13487-K1
3266679,2016-09-14 17:02:39,47.99,W,in_person,191.0,87.0,0.42,,,C13487,C13487-K1
3275104,2016-09-17 13:35:20,58.02,W,in_person,272.0,87.0,0.09,bellsouth.net,,C13487,C13487-K1
3284106,2016-09-20 15:05:32,67.93,W,in_person,191.0,87.0,0.03,,,C13487,C13487-K1
3289729,2016-09-22 15:41:59,47.92,W,in_person,272.0,87.0,0.23,gmail.com,,C13487,C13487-K1
3302405,2016-09-26 20:14:01,30.91,W,in_person,272.0,87.0,0.03,gmail.com,,C13487,C13487-K1
3307773,2016-09-28 15:25:53,107.91,W,in_person,272.0,87.0,0.15,gmail.com,,C13487,C13487-K1
3307780,2016-09-28 15:28:47,107.89,W,in_person,272.0,87.0,0.14,gmail.com,,C13487,C13487-K1
3307900,2016-09-28 16:06:34,55.92,W,in_person,191.0,87.0,0.02,,,C13487,C13487-K1
3323111,2016-10-02 16:35:23,100.02,R,online,191.0,87.0,0.57,yahoo.com,gmail.com,C13487,C13487-K1
3326424,2016-10-03 10:32:12,58.03,W,in_person,191.0,87.0,0.09,,,C13487,C13487-K1
3001718,2016-07-02 21:33:32,99.92,H,online,330.0,87.0,0.39,gmail.com,gmail.com,C03042,C03042-K1
3006031,2016-07-04 01:06:29,100.02,S,online,337.0,87.0,0.59,,verizon.net,C03042,C03042-K1
3006117,2016-07-04 01:27:28,20.06,H,online,325.0,87.0,0.02,gmail.com,,C03042,C03042-K1
3006493,2016-07-04 03:44:11,99.93,H,online,177.0,87.0,0.15,gmail.com,,C03042,C03042-K1
3006928,2016-07-04 13:32:19,100.08,S,online,330.0,87.0,0.06,,verizon.net,C03042,C03042-K1
3006942,2016-07-04 13:40:44,24.96,H,online,325.0,87.0,0.16,yahoo.com,,C03042,C03042-K1
3011702,2016-07-05 20:14:19,100.05,H,online,325.0,87.0,0.15,anonymous.com,,C03042,C03042-K1
3018410,2016-07-07 17:34:22,149.93,R,online,325.0,87.0,0.24,anonymous.com,anonymous.com,C03042,C03042-K1
3023497,2016-07-08 22:29:12,99.93,H,online,299.0,87.0,0.09,anonymous.com,,C03042,C03042-K1
3023553,2016-07-08 22:41:04,100.08,H,online,299.0,87.0,0.17,anonymous.com,,C03042,C03042-K1
3024194,2016-07-09 01:14:04,25.06,H,online,272.0,87.0,0.08,bellsouth.net,bellsouth.net,C03042,C03042-K1
3024254,2016-07-09 01:27:50,49.96,H,online,330.0,87.0,0.11,verizon.net,verizon.net,C03042,C03042-K1
3032418,2016-07-11 04:33:19,100.08,S,online,325.0,87.0,0.12,,gmail.com,C03042,C03042-K1
3034574,2016-07-11 20:51:40,99.98,R,online,143.0,87.0,0.05,anonymous.com,anonymous.com,C03042,C03042-K1
3034642,2016-07-11 21:08:45,100.08,R,online,143.0,87.0,0.13,anonymous.com,anonymous.com,C03042,C03042-K1
3038759,2016-07-12 21:44:37,99.96,R,online,387.0,87.0,0.06,hotmail.com,hotmail.com,C03042,C03042-K1
3041946,2016-07-13 18:29:53,99.98,S,online,184.0,87.0,0.09,,yahoo.com,C03042,C03042-K1
3042227,2016-07-13 19:23:59,99.96,R,online,330.0,87.0,0.5,comcast.net,comcast.net,C03042,C03042-K1
3051990,2016-07-16 00:03:49,174.99,R,online,264.0,87.0,0.36,gmail.com,gmail.com,C03042,C03042-K1
3054453,2016-07-16 18:16:03,50.36,C,online,,,0.24,anonymous.com,anonymous.com,C03042,C03042-K1
3054463,2016-07-16 18:17:31,50.32,C,online,,,0.05,anonymous.com,anonymous.com,C03042,C03042-K1
3054510,2016-07-16 18:25:46,25.16,C,online,,,0.04,anonymous.com,anonymous.com,C03042,C03042-K1
3054511,2016-07-16 18:25:52,50.31,C,online,,,0.17,anonymous.com,anonymous.com,C03042,C03042-K1
3054532,2016-07-16 18:30:00,50.38,C,online,,,0.31,anonymous.com,anonymous.com,C03042,C03042-K1
3063365,2016-07-18 17:24:54,100.06,H,online,325.0,87.0,0.38,gmail.com,gmail.com,C03042,C03042-K1
3063943,2016-07-18 19:04:09,49.91,S,online,126.0,87.0,0.48,,gmail.com,C03042,C03042-K1
3066356,2016-07-19 02:36:43,200.0,R,online,476.0,87.0,0.64,hotmail.com,bellsouth.net,C03042,C03042-K1
3072040,2016-07-20 13:49:46,24.97,H,online,325.0,87.0,0.25,aol.com,,C03042,C03042-K1
3072772,2016-07-20 16:18:09,200.01,R,online,325.0,87.0,0.29,anonymous.com,anonymous.com,C03042,C03042-K1
3074143,2016-07-20 20:07:38,100.04,R,online,337.0,87.0,0.03,gmail.com,gmail.com,C03042,C03042-K1
3080252,2016-07-21 22:16:14,500.03,R,online,387.0,87.0,0.38,cox.net,anonymous.com,C03042,C03042-K1
3085777,2016-07-22 22:19:09,324.97,R,online,387.0,87.0,0.02,att.net,cox.net,C03042,C03042-K1
3085799,2016-07-22 22:22:01,324.96,R,online,387.0,87.0,0.09,att.net,cox.net,C03042,C03042-K1
3086802,2016-07-23 01:03:24,50.0,H,online,225.0,87.0,0.11,hotmail.com,anonymous.com,C03042,C03042-K1
3087822,2016-07-23 05:25:03,200.08,R,online,204.0,87.0,0.81,hotmail.com,hotmail.com,C03042,C03042-K1
3092793,2016-07-24 01:15:43,249.91,R,online,299.0,87.0,0.39,yahoo.com,yahoo.com,C03042,C03042-K1
3096343,2016-07-24 18:55:58,99.98,R,online,472.0,87.0,0.43,yahoo.com,yahoo.com,C03042,C03042-K1
3099575,2016-07-25 04:55:32,49.93,R,online,472.0,87.0,0.71,yahoo.com,anonymous.com,C03042,C03042-K1
3104922,2016-07-26 04:14:38,30.03,H,online,225.0,87.0,0.12,gmail.com,gmail.com,C03042,C03042-K1
3113340,2016-07-27 20:52:10,58.94,W,in_person,330.0,87.0,0.25,gmail.com,,C03042,C03042-K1
3113745,2016-07-27 22:03:51,100.08,R,online,225.0,87.0,0.87,gmail.com,cox.net,C03042,C03042-K1
3120994,2016-07-29 17:01:33,49.94,R,online,330.0,87.0,0.01,gmail.com,gmail.com,C03042,C03042-K1
3150138,2016-08-06 21:35:31,50.02,H,online,231.0,87.0,0.22,sbcglobal.net,sbcglobal.net,C03042,C03042-K1
3150821,2016-08-07 00:38:34,48.94,W,in_person,325.0,87.0,0.54,gmail.com,,C03042,C03042-K1
3206575,2016-08-25 22:29:37,89.94,W,in_person,170.0,87.0,0.16,gmail.com,,C03042,C03042-K1
3015139,2016-07-06 19:02:49,85.78,C,online,,,0.15,gmail.com,gmail.com,C09988,C09988-K1
3032208,2016-07-11 03:01:32,79.78,C,online,100.0,31.0,0.31,anonymous.com,anonymous.com,C09988,C09988-K1
3036519,2016-07-12 11:07:41,89.29,C,online,382.0,31.0,0.13,gmail.com,gmail.com,C09988,C09988-K1
3099865,2016-07-25 08:43:16,69.94,C,online,,,0.06,gmail.com,gmail.com,C09988,C09988-K1
3105149,2016-07-26 05:54:43,45.17,C,online,,,0.11,yahoo.com,yahoo.com,C09988,C09988-K1
3128905,2016-07-31 18:27:04,94.7,C,online,,,0.08,gmail.com,gmail.com,C09988,C09988-K1
3164170,2016-08-11 05:11:38,10.23,C,online,,,0.09,gmail.com,gmail.com,C09988,C09988-K1
3174800,2016-08-14 22:37:45,77.11,C,online,,,0.1,anonymous.com,anonymous.com,C09988,C09988-K1
3191366,2016-08-20 18:07:37,11.62,C,online,,,0.16,anonymous.com,anonymous.com,C09988,C09988-K1
3244254,2016-09-06 23:15:29,78.74,C,online,,,0.19,hotmail.com,hotmail.com,C09988,C09988-K1
3266021,2016-09-14 12:15:20,73.03,C,online,,,0.09,hotmail.com,hotmail.com,C09988,C09988-K1
3266022,2016-09-14 12:18:43,35.76,C,online,,,0.22,hotmail.com,hotmail.com,C09988,C09988-K1
3281953,2016-09-19 18:54:58,9.16,C,online,,,0.17,gmail.com,gmail.com,C09988,C09988-K1
3282178,2016-09-19 20:07:48,11.07,C,online,,,0.1,gmail.com,gmail.com,C09988,C09988-K1
3285143,2016-09-20 20:39:50,64.51,C,online,,,0.26,hotmail.com,hotmail.com,C09988,C09988-K1
3285152,2016-09-20 20:43:42,64.49,C,online,,,0.1,hotmail.com,hotmail.com,C09988,C09988-K1
3285177,2016-09-20 20:49:07,64.6,C,online,,,0.08,hotmail.com,hotmail.com,C09988,C09988-K1
3285211,2016-09-20 20:58:22,64.55,C,online,,,0.05,hotmail.com,hotmail.com,C09988,C09988-K1
3289577,2016-09-22 14:36:11,8.56,C,online,,,0.1,hotmail.fr,hotmail.fr,C09988,C09988-K1
3295579,2016-09-24 16:34:10,24.94,C,online,,,0.08,hotmail.com,hotmail.com,C09988,C09988-K1
3305566,2016-09-27 20:10:56,42.69,C,online,,,0.12,hotmail.fr,hotmail.fr,C09988,C09988-K1
3305634,2016-09-27 20:26:14,37.54,C,online,,,0.09,hotmail.fr,hotmail.fr,C09988,C09988-K1
3309431,2016-09-28 23:32:51,24.95,C,online,,,0.09,gmail.com,gmail.com,C09988,C09988-K1
3309839,2016-09-29 01:09:42,43.7,C,online,,,0.01,hotmail.com,hotmail.com,C09988,C09988-K1
3309908,2016-09-29 01:33:00,43.67,C,online,,,0.03,hotmail.com,hotmail.com,C09988,C09988-K1
3313487,2016-09-30 01:40:00,39.92,C,online,,,0.05,yahoo.fr,yahoo.fr,C09988,C09988-K1
3316685,2016-09-30 22:47:33,16.99,C,online,,,0.06,anonymous.com,anonymous.com,C09988,C09988-K1
3316755,2016-09-30 23:03:29,16.9,C,online,,,0.14,anonymous.com,anonymous.com,C09988,C09988-K1
3322019,2016-10-02 03:43:34,21.32,C,online,,,0.15,hotmail.fr,hotmail.fr,C09988,C09988-K1
3322692,2016-10-02 14:34:15,28.99,C,online,,,0.34,hotmail.fr,hotmail.fr,C09988,C09988-K1
3322716,2016-10-02 14:43:55,27.71,C,online,,,0.15,hotmail.fr,hotmail.fr,C09988,C09988-K1
3324490,2016-10-02 20:58:54,16.85,C,online,,,0.03,anonymous.com,anonymous.com,C09988,C09988-K1
3330430,2016-10-04 07:17:27,30.68,C,online,,,0.13,gmail.com,gmail.com,C09988,C09988-K1
3347315,2016-10-09 01:22:17,37.97,C,online,,,0.06,anonymous.com,anonymous.com,C09988,C09988-K1
3357070,2016-10-12 03:14:26,20.19,C,online,,,0.44,,,C09988,C09988-K1
3357075,2016-10-12 03:15:44,40.33,C,online,,,0.17,,,C09988,C09988-K1
3357102,2016-10-12 03:27:18,36.88,C,online,,,0.08,,,C09988,C09988-K1
3364287,2016-10-14 17:52:30,8.29,C,online,,,0.29,anonymous.com,anonymous.com,C09988,C09988-K1
3368735,2016-10-16 01:12:11,58.8,C,online,,,0.13,gmail.com,gmail.com,C09988,C09988-K1
3368736,2016-10-16 01:13:17,19.64,C,online,,,0.26,gmail.com,gmail.com,C09988,C09988-K1
3368763,2016-10-16 01:19:08,58.65,C,online,,,0.06,gmail.com,gmail.com,C09988,C09988-K1
3374563,2016-10-18 00:49:51,43.2,C,online,,,0.36,hotmail.com,hotmail.com,C09988,C09988-K1
3374623,2016-10-18 01:07:10,8.86,C,online,,,0.21,hotmail.com,hotmail.com,C09988,C09988-K1
3374642,2016-10-18 01:15:31,8.92,C,online,,,0.04,hotmail.com,hotmail.com,C09988,C09988-K1
3374650,2016-10-18 01:18:25,40.81,C,online,,,0.29,hotmail.com,hotmail.com,C09988,C09988-K1
3058980,2016-07-17 18:08:09,249.93,R,online,225.0,87.0,0.12,anonymous.com,anonymous.com,C04570,C04570-K1
3063185,2016-07-18 16:49:09,100.0,R,online,310.0,87.0,0.03,anonymous.com,gmail.com,C04570,C04570-K1
3066479,2016-07-19 03:06:07,250.05,R,online,299.0,87.0,0.33,sbcglobal.net,gmail.com,C04570,C04570-K1
3076175,2016-07-21 02:25:14,149.97,R,online,315.0,87.0,0.74,gmail.com,comcast.net,C04570,C04570-K1
3077293,2016-07-21 14:26:28,100.02,R,online,330.0,87.0,0.26,,,C04570,C04570-K1
3079435,2016-07-21 20:02:21,209.98,W,in_person,325.0,87.0,0.05,anonymous.com,,C04570,C04570-K1
3081435,2016-07-22 01:44:47,374.95,R,online,327.0,87.0,0.28,anonymous.com,anonymous.com,C04570,C04570-K1
3083538,2016-07-22 16:45:48,150.07,R,online,299.0,87.0,0.13,anonymous.com,anonymous.com,C04570,C04570-K1
3083959,2016-07-22 17:44:55,150.03,R,online,469.0,87.0,0.67,anonymous.com,gmail.com,C04570,C04570-K1
3084271,2016-07-22 18:31:22,2892.12,W,in_person,299.0,87.0,0.74,anonymous.com,,C04570,C04570-K1
3099750,2016-07-25 06:14:56,124.96,S,online,441.0,87.0,0.14,,aol.com,C04570,C04570-K1
